,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
10,citeseer,0.729,0.8184,0.729,0.6671,1.0888,0.6671,0.9853,0.029,0.9853,0.6484,1.8539,0.6484,0.5,0.5607,0.5552,0.5334,0.5116,0.5334,0.5726,0.04,123454321,0.4087,0.1409,23.9764,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,402,222,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
11,citeseer,0.6983,0.8768,0.6983,0.6096,1.1105,0.6096,0.984,0.0299,0.984,0.6925,1.7467,0.6925,0.5,0.542,0.5506,0.514,0.507,0.5133,0.566,0.04,246908642,0.4014,0.141,20.1069,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,310,223,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
12,citeseer,0.721,0.8182,0.721,0.6551,1.0898,0.6551,0.988,0.0255,0.988,0.6738,1.6438,0.6738,0.5,0.5273,0.5506,0.5207,0.5243,0.5147,0.5653,0.04,370362963,0.4067,0.1398,21.3957,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,340,223,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
13,citeseer,0.7503,0.6988,0.7503,0.6444,1.092,0.6444,0.9853,0.0315,0.9853,0.6832,1.7936,0.6832,0.5,0.556,0.5605,0.5327,0.5123,0.5287,0.5799,0.08,493817284,0.4078,0.1434,27.8723,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,500,223,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
14,citeseer,0.773,0.6996,0.773,0.6591,1.0094,0.6591,0.9866,0.0327,0.9866,0.639,1.8156,0.639,0.5,0.5513,0.5398,0.5173,0.495,0.518,0.559,0.31,617271605,0.403,0.1357,22.0831,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,356,227,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
15,citeseer,0.7383,0.7582,0.7383,0.6618,1.0323,0.6618,0.9893,0.0283,0.9893,0.6671,1.7169,0.6671,0.5,0.5647,0.5692,0.5234,0.513,0.53,0.5853,0.05,740725926,0.3998,0.1475,19.5435,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,297,222,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
16,citeseer,0.7023,0.8713,0.7023,0.6444,1.0684,0.6444,0.9853,0.0268,0.9853,0.6765,1.6721,0.6765,0.5,0.5427,0.5506,0.524,0.5062,0.5174,0.5593,0.03,864180247,0.4256,0.1367,22.2979,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,361,227,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
17,citeseer,0.7503,0.7817,0.7503,0.6337,1.0619,0.6337,0.984,0.0318,0.984,0.6564,1.765,0.6564,0.5,0.5694,0.5532,0.5207,0.509,0.526,0.5707,0.01,987634568,0.3967,0.1432,18.8681,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,282,224,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
18,citeseer,0.725,0.7813,0.725,0.6417,1.0654,0.6417,0.9866,0.0302,0.9866,0.6671,1.7409,0.6671,0.5,0.552,0.5478,0.5267,0.5044,0.526,0.57,0.01,1111088889,0.4001,0.1406,24.0991,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,405,224,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
19,citeseer,0.7517,0.7455,0.7517,0.6885,0.9854,0.6885,0.9866,0.0289,0.9866,0.6698,1.5881,0.6698,0.5,0.5593,0.5679,0.5247,0.491,0.5247,0.5699,0.05,1234543210,0.402,0.1442,22.5859,0.0001,False,True,False,1.0,1.0,occurance,0.2,10,30.0,5,50,3,368,220,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
20,citeseer,0.7904,0.6231,0.7904,0.7112,1.0383,0.7112,0.9853,0.029,0.9853,0.6484,1.8539,0.6484,0.5,0.5853,0.5698,0.55,0.5123,0.55,0.5966,0.04,123454321,0.6082,0.1329,47.2109,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,264,222,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
21,citeseer,0.785,0.6245,0.785,0.6751,1.0087,0.6751,0.984,0.0299,0.984,0.6925,1.7467,0.6925,0.5,0.5834,0.5685,0.5447,0.5077,0.5354,0.5993,0.02,246908642,0.6065,0.1333,45.6606,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,252,223,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
22,citeseer,0.8051,0.5302,0.8051,0.6618,1.0428,0.6618,0.988,0.0255,0.988,0.6738,1.6438,0.6738,0.5,0.5767,0.5805,0.5493,0.5203,0.5487,0.6025,0.06,370362963,0.6047,0.131,50.0531,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,286,223,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
23,citeseer,0.8291,0.4761,0.8291,0.6738,1.0372,0.6738,0.9853,0.0315,0.9853,0.6832,1.7936,0.6832,0.5,0.5847,0.5778,0.5427,0.5037,0.5387,0.6126,0.04,493817284,0.6201,0.134,45.5314,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,251,223,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
24,citeseer,0.8211,0.51,0.8211,0.6738,0.9795,0.6738,0.9866,0.0327,0.9866,0.639,1.8156,0.639,0.5,0.5847,0.5491,0.5353,0.5024,0.532,0.598,0.01,617271605,0.6124,0.1308,46.6942,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,260,227,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
25,citeseer,0.8158,0.5412,0.8158,0.6912,0.9847,0.6912,0.9893,0.0283,0.9893,0.6671,1.7169,0.6671,0.5,0.59,0.5771,0.5534,0.5111,0.5474,0.612,0.01,740725926,0.5935,0.1379,45.919,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,254,222,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
26,citeseer,0.7957,0.6295,0.7957,0.6738,1.0073,0.6738,0.9853,0.0268,0.9853,0.6765,1.6721,0.6765,0.5,0.5727,0.5799,0.532,0.5122,0.536,0.5913,0.02,864180247,0.601,0.134,46.9525,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,262,227,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
27,citeseer,0.8278,0.5508,0.8278,0.6979,1.0392,0.6979,0.984,0.0318,0.984,0.6564,1.765,0.6564,0.5,0.608,0.5771,0.5574,0.5137,0.5647,0.6067,0.01,987634568,0.5935,0.1314,46.565,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,259,224,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
28,citeseer,0.8091,0.6087,0.8091,0.6537,1.0825,0.6537,0.9866,0.0302,0.9866,0.6671,1.7409,0.6671,0.5,0.598,0.5838,0.5393,0.4936,0.5427,0.6053,0.01,1111088889,0.5964,0.1319,53.7996,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,315,224,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
29,citeseer,0.8224,0.5521,0.8224,0.6858,1.0409,0.6858,0.9866,0.0289,0.9866,0.6698,1.5881,0.6698,0.5,0.5953,0.5898,0.5540,0.4983,0.5527,0.6073,0.0200,1234543210,0.6028,0.1330,48.3736,0.0001,False,True,False,1.0,1.0,occurance,0.4,10,30.0,5,50,3,273,220,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
