,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
10,cora,0.9589,0.2261,0.9589,0.798,0.6881,0.798,1.0,0.0125,1.0,0.7816,0.9538,0.7816,0.5,0.5435,0.5837,0.5255,0.5296,0.5361,0.6256,0.14,123454321,0.4705,0.1767,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
11,cora,0.9524,0.2478,0.9524,0.8079,0.5894,0.8079,0.9984,0.0128,0.9984,0.8161,0.8764,0.8161,0.5,0.5238,0.5944,0.5066,0.5008,0.5115,0.6059,0.09,246908642,0.4763,0.171,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
12,cora,0.9327,0.2563,0.9327,0.8062,0.6232,0.8062,0.9901,0.0271,0.9901,0.7947,0.8959,0.7947,0.5,0.5378,0.5805,0.5172,0.491,0.5041,0.601,0.11,370362963,0.4671,0.1714,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
13,cora,0.9327,0.2664,0.9327,0.8046,0.6309,0.8046,0.9984,0.0102,0.9984,0.78,1.0744,0.78,0.5,0.5452,0.587,0.5148,0.523,0.5205,0.6174,0.11,493817284,0.4684,0.1708,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,271,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
14,cora,0.9491,0.2374,0.9491,0.8276,0.5846,0.8276,0.9967,0.0167,0.9967,0.7603,0.9925,0.7603,0.5,0.5649,0.5993,0.5107,0.5049,0.5279,0.6166,0.08,617271605,0.4714,0.1804,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,244,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
15,cora,0.9442,0.2388,0.9442,0.8144,0.6193,0.8144,0.9984,0.0133,0.9984,0.7783,1.0101,0.7783,0.5,0.5509,0.5977,0.5131,0.5222,0.523,0.6166,0.07,740725926,0.4692,0.1717,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,245,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
16,cora,0.9392,0.2542,0.9392,0.8259,0.5783,0.8259,0.9984,0.0144,0.9984,0.8062,0.8154,0.8062,0.5,0.5452,0.5862,0.5205,0.4984,0.514,0.6067,0.13,864180247,0.4709,0.1713,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
17,cora,0.931,0.2755,0.931,0.7718,0.7009,0.7718,0.9967,0.0127,0.9967,0.78,0.8663,0.78,0.5,0.5402,0.5961,0.5197,0.5213,0.5131,0.6273,0.06,987634568,0.4693,0.1791,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,261,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
18,cora,0.9278,0.2472,0.9278,0.8243,0.5836,0.8243,0.9967,0.0166,0.9967,0.7997,0.8913,0.7997,0.5,0.5517,0.6059,0.532,0.5148,0.5205,0.624,0.08,1111088889,0.4695,0.1775,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,243,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
19,cora,0.9409,0.2526,0.9409,0.8013,0.6496,0.8013,1.0,0.0084,1.0,0.7849,0.8811,0.7849,0.5,0.5468,0.5911,0.5181,0.509,0.5246,0.6174,0.08,1234543210,0.4679,0.177,96.5231,0.0002,False,True,False,1.0,1.0,neighbor,0.2,10,30.0,5,50,3,500,252,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
20,cora,0.9294,0.4102,0.9294,0.7882,0.7737,0.7882,1.0,0.0125,1.0,0.7816,0.9538,0.7816,0.5,0.5205,0.5353,0.5041,0.5394,0.5082,0.6092,0.13,123454321,0.4686,0.1729,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
21,cora,0.9294,0.4334,0.9294,0.8013,0.6953,0.8013,0.9984,0.0128,0.9984,0.8161,0.8764,0.8161,0.5,0.5057,0.5427,0.5041,0.4992,0.5025,0.5944,0.16,246908642,0.4656,0.1536,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
22,cora,0.913,0.4596,0.913,0.8046,0.7317,0.8046,0.9901,0.0271,0.9901,0.7947,0.8959,0.7947,0.5,0.5123,0.5427,0.5041,0.4893,0.5066,0.5772,0.19,370362963,0.4493,0.1644,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,251,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
23,cora,0.9146,0.4582,0.9146,0.7997,0.7421,0.7997,0.9984,0.0102,0.9984,0.78,1.0744,0.78,0.5,0.5115,0.5369,0.5033,0.5181,0.5025,0.592,0.18,493817284,0.4769,0.1688,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,271,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
24,cora,0.9212,0.4407,0.9212,0.8194,0.7099,0.8194,0.9967,0.0167,0.9967,0.7603,0.9925,0.7603,0.5,0.5164,0.555,0.5049,0.4934,0.5099,0.5961,0.2,617271605,0.4691,0.1667,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,244,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
25,cora,0.9195,0.4107,0.9195,0.798,0.722,0.798,0.9984,0.0133,0.9984,0.7783,1.0101,0.7783,0.5,0.5189,0.5443,0.5033,0.523,0.5033,0.6084,0.19,740725926,0.4589,0.1733,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,245,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
26,cora,0.9163,0.4328,0.9163,0.8046,0.6991,0.8046,0.9984,0.0144,0.9984,0.8062,0.8154,0.8062,0.5,0.514,0.5402,0.5066,0.4975,0.4992,0.5895,0.22,864180247,0.463,0.177,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,250,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
27,cora,0.8883,0.4719,0.8883,0.7488,0.821,0.7488,0.9967,0.0127,0.9967,0.78,0.8663,0.78,0.5,0.5008,0.5517,0.5,0.5222,0.5016,0.6166,0.15,987634568,0.4667,0.1627,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,261,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
28,cora,0.9146,0.4207,0.9146,0.8079,0.6909,0.8079,0.9967,0.0166,0.9967,0.7997,0.8913,0.7997,0.5,0.514,0.5484,0.5033,0.5066,0.5016,0.6059,0.18,1111088889,0.4468,0.1728,33.21,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,243,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
29,cora,0.9195,0.4422,0.9195,0.7865,0.7584,0.7865,1.0000,0.0084,1.0000,0.7849,0.8811,0.7849,0.5,0.5057,0.5386,0.5016,0.5123,0.4975,0.5977,0.1900,1234543210,0.4443,0.1746,33.2100,0.0002,False,True,False,1.0,2.0,neighbor,0.2,10,30.0,5,50,3,500,252,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
